scale,anchor_p,seed_s0,terminal_q,terminal_index,chain_index,node_n,least_factor_for_audit_only,least_factor_over_sqrt_node,least_factor_over_visible_bound,node_offset_from_anchor,node_offset_from_seed,delta_prev,delta_next,prefix_delta_vector,chain_delta_vector,node_mod_30,offset_mod_30,visible_closed_count_before_node,visible_open_count_before_node,closure_reason_vector_before_node,candidate_bound,visible_divisor_bound,required_horizon,zero_horizon,required_horizon_over_sqrt_terminal
1000000000000000000,999999999999991223,999999999999991241,999999999999991271,2,1,999999999999991261,583301,0.000583301000583301,58.3301,38,20,20,10,[20],"[20,10,2,30,34]",1,8,5,0,"[""20:divisor_witness:11"",""24:divisor_witness:17"",""26:divisor_witness:7"",""30:divisor_witness:89"",""36:divisor_witness:19""]",128,10000,583301,False,0.000583301000583301
1000000000000000000,999999999999991189,999999999999991201,999999999999991223,2,1,999999999999991217,105023,0.000105023000105023,10.5023,28,16,16,6,[16],"[16,6,18,20,10,2,30]",17,28,3,0,"[""18:divisor_witness:7"",""22:divisor_witness:13"",""24:divisor_witness:17""]",128,10000,105023,False,0.000105023000105023
1000000000000000000,999999999999991099,999999999999991139,999999999999991153,2,1,999999999999991147,11603677,0.011603677011603678,1160.3677,48,8,8,6,[8],"[8,6,36,12,16,6]",7,18,1,0,"[""42:divisor_witness:199""]",128,10000,11603677,False,0.011603677011603678
1000000000000000000,999999999999991079,999999999999991091,999999999999991099,2,1,999999999999991097,97967,9.7967000097967e-05,9.7967,18,6,6,2,[6],"[6,2,40,8,6,36,12]",17,18,1,0,"[""14:divisor_witness:601""]",128,10000,97967,False,9.7967000097967e-05
1000000000000000000,999999999999991037,999999999999991051,999999999999991079,3,1,999999999999991057,26010641,0.026010641026010643,2601.0641,20,6,6,4,[6],"[6,4,18,12,6,2,40,8]",7,20,0,0,[],128,10000,26010641,False,0.026010641026010643
1000000000000000000,999999999999991037,999999999999991051,999999999999991079,3,2,999999999999991061,71761,7.1761000071761e-05,7.1761,24,10,4,18,"[6,4]","[6,4,18,12,6,2,40,8]",11,24,0,1,"[""20:open""]",128,10000,26010641,False,0.026010641026010643
1000000000000000000,999999999999990961,999999999999990967,999999999999991037,2,1,999999999999991027,406357141,0.40635714140635715,40635.7141,66,60,60,10,[60],"[60,10,14,6,4,18]",7,6,15,0,"[""10:divisor_witness:31"",""12:divisor_witness:47"",""16:divisor_witness:13"",""18:divisor_witness:11"",""22:divisor_witness:7"",""28:divisor_witness:6469"",""30:divisor_witness:2473"",""36:divisor_witness:7"",""40:divisor_witness:11"",""42:divisor_witness:13"",""46:divisor_witness:83"",""48:divisor_witness:17"",""52:divisor_witness:691"",""58:divisor_witness:1013"",""60:divisor_witness:23""]",128,10000,406357141,False,0.40635714140635715
1000000000000000000,999999999999990877,999999999999990881,999999999999990961,3,1,999999999999990937,1600733,0.001600733001600733,160.0733,60,56,56,22,[56],"[56,22,2,6]",7,0,14,0,"[""6:divisor_witness:23"",""10:divisor_witness:877"",""12:divisor_witness:29"",""16:divisor_witness:59"",""22:divisor_witness:7"",""24:divisor_witness:1627"",""30:divisor_witness:17"",""34:divisor_witness:101"",""36:divisor_witness:7"",""40:divisor_witness:19"",""42:divisor_witness:331"",""46:divisor_witness:41"",""52:divisor_witness:23"",""54:divisor_witness:61""]",128,10000,496623887,False,0.4966238874966239
1000000000000000000,999999999999990877,999999999999990881,999999999999990961,3,2,999999999999990959,496623887,0.4966238874966239,49662.3887,82,78,22,2,"[56,22]","[56,22,2,6]",29,22,19,1,"[""6:divisor_witness:23"",""10:divisor_witness:877"",""12:divisor_witness:29"",""16:divisor_witness:59"",""22:divisor_witness:7"",""24:divisor_witness:1627"",""30:divisor_witness:17"",""34:divisor_witness:101"",""36:divisor_witness:7"",""40:divisor_witness:19"",""42:divisor_witness:331"",""46:divisor_witness:41"",""52:divisor_witness:23"",""54:divisor_witness:61"",""60:open"",""64:divisor_witness:7"",""66:divisor_witness:157"",""70:divisor_witness:29"",""72:divisor_witness:337"",""76:divisor_witness:1373""]",128,10000,496623887,False,0.4966238874966239
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,1,999999999999990757,79558481,0.07955848107955849,7955.8481,44,18,18,6,[18],"[18,6,16,20,18,10,6]",7,14,3,0,"[""30:divisor_witness:13"",""36:divisor_witness:37"",""38:divisor_witness:43""]",128,10000,272559097,False,0.2725590972725591
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,2,999999999999990763,378533,0.000378533000378533,37.8533,50,24,6,16,"[18,6]","[18,6,16,20,18,10,6]",13,20,4,1,"[""30:divisor_witness:13"",""36:divisor_witness:37"",""38:divisor_witness:43"",""44:open"",""48:divisor_witness:71""]",128,10000,272559097,False,0.2725590972725591
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,3,999999999999990779,18133,1.8133000018133e-05,1.8133,66,40,16,20,"[18,6,16]","[18,6,16,20,18,10,6]",29,6,7,2,"[""30:divisor_witness:13"",""36:divisor_witness:37"",""38:divisor_witness:43"",""44:open"",""48:divisor_witness:71"",""50:open"",""54:divisor_witness:293"",""56:divisor_witness:13"",""60:divisor_witness:7""]",128,10000,272559097,False,0.2725590972725591
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,4,999999999999990799,47881343,0.047881343047881345,4788.1343,86,60,20,18,"[18,6,16,20]","[18,6,16,20,18,10,6]",19,26,12,3,"[""30:divisor_witness:13"",""36:divisor_witness:37"",""38:divisor_witness:43"",""44:open"",""48:divisor_witness:71"",""50:open"",""54:divisor_witness:293"",""56:divisor_witness:13"",""60:divisor_witness:7"",""66:open"",""68:divisor_witness:11"",""74:divisor_witness:7"",""78:divisor_witness:23"",""80:divisor_witness:97"",""84:divisor_witness:3271""]",128,10000,272559097,False,0.2725590972725591
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,5,999999999999990817,151451,0.000151451000151451,15.1451,104,78,18,10,"[18,6,16,20,18]","[18,6,16,20,18,10,6]",7,14,15,4,"[""30:divisor_witness:13"",""36:divisor_witness:37"",""38:divisor_witness:43"",""44:open"",""48:divisor_witness:71"",""50:open"",""54:divisor_witness:293"",""56:divisor_witness:13"",""60:divisor_witness:7"",""66:open"",""68:divisor_witness:11"",""74:divisor_witness:7"",""78:divisor_witness:23"",""80:divisor_witness:97"",""84:divisor_witness:3271"",""86:open"",""90:divisor_witness:11"",""96:divisor_witness:61"",""98:divisor_witness:379""]",128,10000,272559097,False,0.2725590972725591
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,6,999999999999990827,272559097,0.2725590972725591,27255.9097,114,88,10,6,"[18,6,16,20,18,10]","[18,6,16,20,18,10,6]",17,24,17,5,"[""30:divisor_witness:13"",""36:divisor_witness:37"",""38:divisor_witness:43"",""44:open"",""48:divisor_witness:71"",""50:open"",""54:divisor_witness:293"",""56:divisor_witness:13"",""60:divisor_witness:7"",""66:open"",""68:divisor_witness:11"",""74:divisor_witness:7"",""78:divisor_witness:23"",""80:divisor_witness:97"",""84:divisor_witness:3271"",""86:open"",""90:divisor_witness:11"",""96:divisor_witness:61"",""98:divisor_witness:379"",""104:open"",""108:divisor_witness:13"",""110:divisor_witness:37""]",128,10000,272559097,False,0.2725590972725591
1000000000000000000,999999999999990551,999999999999990553,999999999999990593,3,1,999999999999990571,121349,0.000121349000121349,12.1349,20,18,18,18,[18],"[18,18,4,24,6]",1,20,4,0,"[""6:divisor_witness:347"",""8:divisor_witness:149"",""12:divisor_witness:7"",""18:divisor_witness:353""]",128,10000,42494197,False,0.0424941970424942
1000000000000000000,999999999999990551,999999999999990553,999999999999990593,3,2,999999999999990589,42494197,0.0424941970424942,4249.4197,38,36,18,4,"[18,18]","[18,18,4,24,6]",19,8,8,1,"[""6:divisor_witness:347"",""8:divisor_witness:149"",""12:divisor_witness:7"",""18:divisor_witness:353"",""20:open"",""26:divisor_witness:7"",""30:divisor_witness:139"",""32:divisor_witness:11"",""36:divisor_witness:13""]",128,10000,42494197,False,0.0424941970424942
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,1,999999999999990361,442751503,0.4427515034427515,44275.1503,38,2,2,12,[2],"[2,12,10,8,10,18,14]",1,8,0,0,[],128,10000,451843037,False,0.451843037451843
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,2,999999999999990373,451843037,0.451843037451843,45184.3037,50,14,12,10,"[2,12]","[2,12,10,8,10,18,14]",13,20,2,1,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:1759""]",128,10000,451843037,False,0.451843037451843
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,3,999999999999990383,30941,3.0941000030941e-05,3.0941,60,24,10,8,"[2,12,10]","[2,12,10,8,10,18,14]",23,0,4,2,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:1759"",""50:open"",""54:divisor_witness:23"",""56:divisor_witness:13""]",128,10000,451843037,False,0.451843037451843
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,4,999999999999990391,19178141,0.01917814101917814,1917.8141,68,32,8,10,"[2,12,10,8]","[2,12,10,8,10,18,14]",1,8,5,3,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:1759"",""50:open"",""54:divisor_witness:23"",""56:divisor_witness:13"",""60:open"",""66:divisor_witness:173""]",128,10000,451843037,False,0.451843037451843
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,1,999999999999990229,3244447,0.003244447003244447,324.4447,26,12,12,18,[12],"[12,18,30,10,6,6,14,10]",19,26,3,0,"[""18:divisor_witness:47"",""20:divisor_witness:13"",""24:divisor_witness:7""]",128,10000,257676863,False,0.25767686325767686
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,2,999999999999990247,69011,6.9011000069011e-05,6.9011,44,30,18,30,"[12,18]","[12,18,30,10,6,6,14,10]",7,14,6,1,"[""18:divisor_witness:47"",""20:divisor_witness:13"",""24:divisor_witness:7"",""26:open"",""30:divisor_witness:19"",""36:divisor_witness:23"",""38:divisor_witness:7""]",128,10000,257676863,False,0.25767686325767686
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,3,999999999999990277,36947,3.6947000036947e-05,3.6947,74,60,30,10,"[12,18,30]","[12,18,30,10,6,6,14,10]",7,14,13,2,"[""18:divisor_witness:47"",""20:divisor_witness:13"",""24:divisor_witness:7"",""26:open"",""30:divisor_witness:19"",""36:divisor_witness:23"",""38:divisor_witness:7"",""44:open"",""48:divisor_witness:29"",""50:divisor_witness:11"",""54:divisor_witness:331"",""56:divisor_witness:53"",""60:divisor_witness:1097"",""66:divisor_witness:7"",""68:divisor_witness:19""]",128,10000,257676863,False,0.25767686325767686
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,4,999999999999990287,215461,0.000215461000215461,21.5461,84,70,10,6,"[12,18,30,10]","[12,18,30,10,6,6,14,10]",17,24,15,3,"[""18:divisor_witness:47"",""20:divisor_witness:13"",""24:divisor_witness:7"",""26:open"",""30:divisor_witness:19"",""36:divisor_witness:23"",""38:divisor_witness:7"",""44:open"",""48:divisor_witness:29"",""50:divisor_witness:11"",""54:divisor_witness:331"",""56:divisor_witness:53"",""60:divisor_witness:1097"",""66:divisor_witness:7"",""68:divisor_witness:19"",""74:open"",""78:divisor_witness:193"",""80:divisor_witness:7""]",128,10000,257676863,False,0.25767686325767686
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,5,999999999999990293,257676863,0.25767686325767686,25767.6863,90,76,6,6,"[12,18,30,10,6]","[12,18,30,10,6,6,14,10]",23,0,16,4,"[""18:divisor_witness:47"",""20:divisor_witness:13"",""24:divisor_witness:7"",""26:open"",""30:divisor_witness:19"",""36:divisor_witness:23"",""38:divisor_witness:7"",""44:open"",""48:divisor_witness:29"",""50:divisor_witness:11"",""54:divisor_witness:331"",""56:divisor_witness:53"",""60:divisor_witness:1097"",""66:divisor_witness:7"",""68:divisor_witness:19"",""74:open"",""78:divisor_witness:193"",""80:divisor_witness:7"",""84:open"",""86:divisor_witness:31""]",128,10000,257676863,False,0.25767686325767686
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,6,999999999999990299,11071,1.1071000011071e-05,1.1071,96,82,6,14,"[12,18,30,10,6,6]","[12,18,30,10,6,6,14,10]",29,6,16,5,"[""18:divisor_witness:47"",""20:divisor_witness:13"",""24:divisor_witness:7"",""26:open"",""30:divisor_witness:19"",""36:divisor_witness:23"",""38:divisor_witness:7"",""44:open"",""48:divisor_witness:29"",""50:divisor_witness:11"",""54:divisor_witness:331"",""56:divisor_witness:53"",""60:divisor_witness:1097"",""66:divisor_witness:7"",""68:divisor_witness:19"",""74:open"",""78:divisor_witness:193"",""80:divisor_witness:7"",""84:open"",""86:divisor_witness:31"",""90:open""]",128,10000,257676863,False,0.25767686325767686
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,7,999999999999990313,108293,0.000108293000108293,10.8293,110,96,14,10,"[12,18,30,10,6,6,14]","[12,18,30,10,6,6,14,10]",13,20,19,6,"[""18:divisor_witness:47"",""20:divisor_witness:13"",""24:divisor_witness:7"",""26:open"",""30:divisor_witness:19"",""36:divisor_witness:23"",""38:divisor_witness:7"",""44:open"",""48:divisor_witness:29"",""50:divisor_witness:11"",""54:divisor_witness:331"",""56:divisor_witness:53"",""60:divisor_witness:1097"",""66:divisor_witness:7"",""68:divisor_witness:19"",""74:open"",""78:divisor_witness:193"",""80:divisor_witness:7"",""84:open"",""86:divisor_witness:31"",""90:open"",""96:open"",""98:divisor_witness:13"",""104:divisor_witness:3881"",""108:divisor_witness:7""]",128,10000,257676863,False,0.25767686325767686
1000000000000000000,999999999999989759,999999999999989789,999999999999989801,2,1,999999999999989797,16043689,0.01604368901604369,1604.3689,38,8,8,4,[8],"[8,4,2,40,24,14]",7,8,1,0,"[""32:divisor_witness:11""]",128,10000,16043689,False,0.01604368901604369
