left_prime,right_prime,left_residue_mod30,right_residue_mod30,preceding_type_key,preceding_family,preceding_gap_width,following_type_key,following_family,following_gap_width,same_outer_family
794657,794659,17,19,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a4_odd_semiprime,odd_semiprime,10,False
794741,794743,11,13,o2_d4_a3_even_semiprime,even_semiprime,30,o4_d4_a3_even_semiprime,even_semiprime,6,True
794879,794881,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,48,o6_d4_a2_odd_semiprime,odd_semiprime,6,True
794921,794923,11,13,o4_d4_a10_odd_semiprime,odd_semiprime,34,o4_d4_a6_odd_semiprime,odd_semiprime,30,True
794999,795001,29,1,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,True
795077,795079,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a3_even_semiprime,even_semiprime,4,False
795101,795103,11,13,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,18,False
795251,795253,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,46,True
795647,795649,17,19,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,True
795659,795661,29,1,o6_d4_a5_even_semiprime,even_semiprime,6,o6_d8_a4_higher_divisor_odd,higher_divisor_odd,6,False
795761,795763,11,13,o2_d4_a4_odd_semiprime,odd_semiprime,24,o4_d4_a16_odd_semiprime,odd_semiprime,28,True
795791,795793,11,13,o4_d4_a16_odd_semiprime,odd_semiprime,28,o4_d4_a1_even_semiprime,even_semiprime,4,False
795797,795799,17,19,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
795827,795829,17,19,o6_d4_a2_odd_semiprime,odd_semiprime,24,o4_d4_a2_odd_semiprime,odd_semiprime,42,True
795941,795943,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,4,o4_d4_a3_even_semiprime,even_semiprime,4,False
796139,796141,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,18,o6_d4_a2_odd_semiprime,odd_semiprime,10,True
796337,796339,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,30,o4_d4_a3_even_semiprime,even_semiprime,22,False
796361,796363,11,13,o4_d4_a3_even_semiprime,even_semiprime,22,o4_d8_a4_higher_divisor_odd,higher_divisor_odd,10,False
796709,796711,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,10,o6_d4_a2_odd_semiprime,odd_semiprime,40,True
796799,796801,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,18,o6_d4_a4_odd_semiprime,odd_semiprime,12,True
796847,796849,17,19,o4_d4_a2_odd_semiprime,odd_semiprime,28,o4_d12_a1_higher_divisor_even,higher_divisor_even,4,False
796931,796933,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a1_even_semiprime,even_semiprime,4,False
796967,796969,17,19,o6_d4_a3_even_semiprime,even_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,12,False
797051,797053,11,13,o2_d4_a8_odd_semiprime,odd_semiprime,12,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
797309,797311,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,22,o6_d4_a4_odd_semiprime,odd_semiprime,22,True
797507,797509,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,30,True
797549,797551,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,10,o6_d8_a3_higher_divisor_even,higher_divisor_even,6,False
797567,797569,17,19,o2_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o4_d8_a1_higher_divisor_even,higher_divisor_even,10,False
797579,797581,29,1,o4_d8_a1_higher_divisor_even,higher_divisor_even,10,o6_d4_a2_odd_semiprime,odd_semiprime,10,False
797591,797593,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d4_a10_odd_semiprime,odd_semiprime,18,True
798197,798199,17,19,o2_d4_a3_even_semiprime,even_semiprime,6,o4_d4_a3_even_semiprime,even_semiprime,22,True
798221,798223,11,13,o4_d4_a3_even_semiprime,even_semiprime,22,o4_d16_a3_higher_divisor_even,higher_divisor_even,4,False
798647,798649,17,19,o2_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o4_d4_a4_odd_semiprime,odd_semiprime,18,False
799061,799063,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,30,o4_d4_a4_odd_semiprime,odd_semiprime,28,True
799091,799093,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,28,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
799217,799219,17,19,o6_d4_a3_even_semiprime,even_semiprime,46,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
799301,799303,11,13,o6_d4_a3_even_semiprime,even_semiprime,10,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
799361,799363,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,6,True
799481,799483,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,6,False
799619,799621,29,1,o6_d8_a5_higher_divisor_even,higher_divisor_even,6,o6_d4_a6_odd_semiprime,odd_semiprime,12,False
799739,799741,29,1,o2_d6_a5_higher_divisor_even,higher_divisor_even,12,o6_d4_a1_even_semiprime,even_semiprime,12,False
799991,799993,11,13,o2_d4_a8_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,6,True
800117,800119,17,19,o4_d6_a3_higher_divisor_even,higher_divisor_even,4,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,False
800159,800161,29,1,o4_d4_a12_odd_semiprime,odd_semiprime,16,o6_d4_a4_odd_semiprime,odd_semiprime,10,True
800417,800419,17,19,o4_d4_a7_even_semiprime,even_semiprime,10,o4_d4_a12_odd_semiprime,odd_semiprime,22,False
800519,800521,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,10,o6_d4_a1_even_semiprime,even_semiprime,12,False
800537,800539,17,19,o4_d16_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,10,False
800621,800623,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,22,o4_d4_a3_even_semiprime,even_semiprime,24,False
800729,800731,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,18,o6_d6_a1_higher_divisor_even,higher_divisor_even,10,False
800741,800743,11,13,o6_d6_a1_higher_divisor_even,higher_divisor_even,10,o4_d4_a4_odd_semiprime,odd_semiprime,16,False
800999,801001,29,1,o6_d4_a4_odd_semiprime,odd_semiprime,6,o6_d4_a4_odd_semiprime,odd_semiprime,6,True
801077,801079,17,19,o6_d4_a10_odd_semiprime,odd_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,24,True
801419,801421,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a1_even_semiprime,even_semiprime,40,False
801569,801571,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a8_odd_semiprime,odd_semiprime,36,True
801707,801709,17,19,o2_d4_a5_even_semiprime,even_semiprime,6,o4_d4_a4_odd_semiprime,odd_semiprime,24,False
801809,801811,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,18,o6_d4_a2_odd_semiprime,odd_semiprime,6,True
801947,801949,17,19,o4_d4_a3_even_semiprime,even_semiprime,64,o4_d4_a2_odd_semiprime,odd_semiprime,10,False
802127,802129,17,19,o2_d8_a5_higher_divisor_even,higher_divisor_even,6,o4_d12_a3_higher_divisor_even,higher_divisor_even,4,True
802181,802183,11,13,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,6,False
802649,802651,29,1,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a2_odd_semiprime,odd_semiprime,10,False
802829,802831,29,1,o2_d4_a3_even_semiprime,even_semiprime,18,o6_d4_a2_odd_semiprime,odd_semiprime,42,False
803057,803059,17,19,o4_d16_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a10_odd_semiprime,odd_semiprime,28,False
803441,803443,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,24,o4_d6_a1_higher_divisor_even,higher_divisor_even,4,False
803447,803449,17,19,o4_d6_a1_higher_divisor_even,higher_divisor_even,4,o4_d6_a8_higher_divisor_odd,higher_divisor_odd,12,False
803609,803611,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,18,o6_d4_a4_odd_semiprime,odd_semiprime,12,True
803729,803731,29,1,o2_d4_a4_odd_semiprime,odd_semiprime,12,o6_d4_a3_even_semiprime,even_semiprime,10,False
803987,803989,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,18,True
804281,804283,11,13,o4_d4_a3_even_semiprime,even_semiprime,22,o4_d4_a6_odd_semiprime,odd_semiprime,30,False
804521,804523,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,18,False
804611,804613,11,13,o4_d16_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a1_even_semiprime,even_semiprime,6,False
804941,804943,11,13,o2_d6_a3_higher_divisor_even,higher_divisor_even,12,o4_d4_a6_odd_semiprime,odd_semiprime,40,False
805031,805033,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,4,o4_d4_a1_even_semiprime,even_semiprime,4,False
805097,805099,17,19,o6_d4_a1_even_semiprime,even_semiprime,16,o4_d4_a3_even_semiprime,even_semiprime,10,True
805109,805111,29,1,o4_d4_a3_even_semiprime,even_semiprime,10,o6_d4_a7_even_semiprime,even_semiprime,10,True
805331,805333,11,13,o4_d10_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,6,False
805499,805501,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a1_even_semiprime,even_semiprime,6,False
806009,806011,29,1,o2_d4_a6_odd_semiprime,odd_semiprime,18,o6_d8_a3_higher_divisor_even,higher_divisor_even,6,False
806261,806263,11,13,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a3_even_semiprime,even_semiprime,6,False
806369,806371,29,1,o6_d4_a4_odd_semiprime,odd_semiprime,6,o6_d6_a2_higher_divisor_odd,higher_divisor_odd,10,False
806381,806383,11,13,o6_d6_a2_higher_divisor_odd,higher_divisor_odd,10,o4_d4_a4_odd_semiprime,odd_semiprime,6,False
806579,806581,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,30,o6_d4_a2_odd_semiprime,odd_semiprime,28,True
806789,806791,29,1,o6_d8_a4_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a6_odd_semiprime,odd_semiprime,10,False
807407,807409,17,19,o4_d4_a3_even_semiprime,even_semiprime,4,o4_d8_a4_higher_divisor_odd,higher_divisor_odd,10,False
807491,807493,11,13,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a8_odd_semiprime,odd_semiprime,16,False
807509,807511,29,1,o4_d4_a8_odd_semiprime,odd_semiprime,16,o6_d4_a3_even_semiprime,even_semiprime,12,False
807731,807733,11,13,o2_d4_a4_odd_semiprime,odd_semiprime,24,o4_d4_a1_even_semiprime,even_semiprime,16,False
807869,807871,29,1,o4_d4_a10_odd_semiprime,odd_semiprime,52,o6_d4_a10_odd_semiprime,odd_semiprime,30,True
807941,807943,11,13,o6_d4_a7_even_semiprime,even_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,6,False
808019,808021,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,22,o6_d4_a1_even_semiprime,even_semiprime,18,False
808307,808309,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,40,o4_d4_a4_odd_semiprime,odd_semiprime,34,True
808349,808351,29,1,o6_d6_a5_higher_divisor_even,higher_divisor_even,6,o6_d4_a3_even_semiprime,even_semiprime,10,False
808361,808363,11,13,o6_d4_a3_even_semiprime,even_semiprime,10,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,6,False
808439,808441,29,1,o2_d4_a5_even_semiprime,even_semiprime,18,o6_d4_a1_even_semiprime,even_semiprime,18,True
808601,808603,11,13,o4_d16_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a4_odd_semiprime,odd_semiprime,24,False
808679,808681,29,1,o6_d4_a4_odd_semiprime,odd_semiprime,28,o6_d4_a2_odd_semiprime,odd_semiprime,12,True
808991,808993,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a1_even_semiprime,even_semiprime,30,False
809141,809143,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,40,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
809201,809203,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
809357,809359,17,19,o2_d4_a3_even_semiprime,even_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,18,False
809399,809401,29,1,o4_d4_a3_even_semiprime,even_semiprime,16,o6_d4_a4_odd_semiprime,odd_semiprime,6,False
809579,809581,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,False
809747,809749,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
809801,809803,11,13,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a14_odd_semiprime,odd_semiprime,18,False
809981,809983,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,52,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
810149,810151,29,1,o2_d4_a5_even_semiprime,even_semiprime,12,o6_d4_a6_odd_semiprime,odd_semiprime,40,False
810191,810193,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,40,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
810377,810379,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
810389,810391,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d4_a2_odd_semiprime,odd_semiprime,10,True
810539,810541,29,1,o6_d4_a5_even_semiprime,even_semiprime,6,o6_d4_a4_odd_semiprime,odd_semiprime,6,False
810581,810583,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
811037,811039,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,48,o4_d4_a3_even_semiprime,even_semiprime,28,False
811649,811651,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a2_odd_semiprime,odd_semiprime,16,True
811931,811933,11,13,o2_d6_a5_higher_divisor_even,higher_divisor_even,12,o4_d4_a1_even_semiprime,even_semiprime,24,False
812297,812299,17,19,o6_d4_a2_odd_semiprime,odd_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
812351,812353,11,13,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a1_even_semiprime,even_semiprime,6,False
812501,812503,11,13,o6_d4_a3_even_semiprime,even_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,16,True
812597,812599,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a16_odd_semiprime,odd_semiprime,28,True
812639,812641,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,6,o6_d4_a4_odd_semiprime,odd_semiprime,30,True
812699,812701,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d4_a6_odd_semiprime,odd_semiprime,10,True
812759,812761,29,1,o6_d4_a6_odd_semiprime,odd_semiprime,28,o6_d4_a1_even_semiprime,even_semiprime,46,False
813089,813091,29,1,o6_d8_a3_higher_divisor_even,higher_divisor_even,6,o6_d4_a3_even_semiprime,even_semiprime,6,False
813299,813301,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d8_a3_higher_divisor_even,higher_divisor_even,10,False
814061,814063,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
814067,814069,17,19,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a2_odd_semiprime,odd_semiprime,12,False
814127,814129,17,19,o2_d4_a4_odd_semiprime,odd_semiprime,30,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
814211,814213,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,24,True
814241,814243,11,13,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a22_odd_semiprime,odd_semiprime,36,False
814379,814381,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a1_even_semiprime,even_semiprime,12,False
814577,814579,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,18,o4_d4_a3_even_semiprime,even_semiprime,22,False
814601,814603,11,13,o4_d4_a3_even_semiprime,even_semiprime,22,o4_d4_a4_odd_semiprime,odd_semiprime,6,False
814631,814633,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,22,o4_d4_a1_even_semiprime,even_semiprime,10,False
814901,814903,11,13,o2_d8_a4_higher_divisor_odd,higher_divisor_odd,12,o4_d4_a4_odd_semiprime,odd_semiprime,24,False
814937,814939,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,4,False
815411,815413,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a1_even_semiprime,even_semiprime,4,False
815621,815623,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,22,o4_d16_a1_higher_divisor_even,higher_divisor_even,4,False
815669,815671,29,1,o6_d4_a3_even_semiprime,even_semiprime,6,o6_d4_a6_odd_semiprime,odd_semiprime,10,False
815819,815821,29,1,o4_d4_a8_odd_semiprime,odd_semiprime,10,o6_d4_a6_odd_semiprime,odd_semiprime,10,True
816131,816133,11,13,o6_d8_a1_higher_divisor_even,higher_divisor_even,10,o4_d4_a6_odd_semiprime,odd_semiprime,24,False
816161,816163,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,6,True
816587,816589,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
816689,816691,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,22,o6_d4_a2_odd_semiprime,odd_semiprime,12,True
816839,816841,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,18,o6_d8_a4_higher_divisor_odd,higher_divisor_odd,6,False
816857,816859,17,19,o4_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a2_odd_semiprime,odd_semiprime,10,True
816917,816919,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a3_even_semiprime,even_semiprime,10,False
817049,817051,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,10,o6_d4_a2_odd_semiprime,odd_semiprime,22,True
817151,817153,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
817277,817279,17,19,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,12,False
817319,817321,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,16,o6_d6_a3_higher_divisor_even,higher_divisor_even,10,False
817709,817711,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a3_even_semiprime,even_semiprime,10,False
817721,817723,11,13,o6_d4_a3_even_semiprime,even_semiprime,10,o4_d6_a1_higher_divisor_even,higher_divisor_even,4,False
817889,817891,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d8_a4_higher_divisor_odd,higher_divisor_odd,6,False
818099,818101,29,1,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a4_odd_semiprime,odd_semiprime,12,False
818171,818173,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,28,o4_d4_a6_odd_semiprime,odd_semiprime,16,True
818339,818341,29,1,o2_d4_a4_odd_semiprime,odd_semiprime,12,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,False
818579,818581,29,1,o4_d4_a9_even_semiprime,even_semiprime,10,o6_d4_a1_even_semiprime,even_semiprime,22,True
818687,818689,17,19,o4_d12_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,18,False
818819,818821,29,1,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,False
818999,819001,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,22,o6_d4_a2_odd_semiprime,odd_semiprime,16,True
819029,819031,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a3_even_semiprime,even_semiprime,6,False
819239,819241,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d4_a8_odd_semiprime,odd_semiprime,10,True
819251,819253,11,13,o6_d4_a8_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
819317,819319,17,19,o2_d4_a3_even_semiprime,even_semiprime,6,o4_d4_a2_odd_semiprime,odd_semiprime,48,False
819389,819391,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,16,o6_d4_a2_odd_semiprime,odd_semiprime,16,True
819407,819409,17,19,o6_d4_a2_odd_semiprime,odd_semiprime,16,o4_d4_a6_odd_semiprime,odd_semiprime,10,True
819491,819493,11,13,o4_d12_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,6,False
819617,819619,17,19,o4_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a7_even_semiprime,even_semiprime,10,False
819737,819739,17,19,o2_d4_a3_even_semiprime,even_semiprime,18,o4_d4_a12_odd_semiprime,odd_semiprime,22,False
819827,819829,17,19,o4_d10_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,24,False
819911,819913,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a6_odd_semiprime,odd_semiprime,24,True
819989,819991,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a6_odd_semiprime,odd_semiprime,46,True
820241,820243,11,13,o6_d4_a3_even_semiprime,even_semiprime,10,o4_d12_a1_higher_divisor_even,higher_divisor_even,4,False
820271,820273,11,13,o2_d4_a8_odd_semiprime,odd_semiprime,24,o4_d4_a4_odd_semiprime,odd_semiprime,6,True
820319,820321,29,1,o4_d4_a3_even_semiprime,even_semiprime,40,o6_d4_a6_odd_semiprime,odd_semiprime,10,False
820331,820333,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
820409,820411,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d4_a8_odd_semiprime,odd_semiprime,16,True
820427,820429,17,19,o6_d4_a8_odd_semiprime,odd_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,12,True
820679,820681,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,22,o6_d4_a1_even_semiprime,even_semiprime,10,False
820907,820909,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a6_odd_semiprime,odd_semiprime,12,True
821099,821101,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,10,o6_d4_a1_even_semiprime,even_semiprime,12,False
821207,821209,17,19,o4_d4_a1_even_semiprime,even_semiprime,34,o4_d4_a4_odd_semiprime,odd_semiprime,54,False
821459,821461,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d4_a1_even_semiprime,even_semiprime,6,False
821477,821479,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a2_odd_semiprime,odd_semiprime,10,True
821801,821803,11,13,o2_d4_a6_odd_semiprime,odd_semiprime,30,o4_d4_a3_even_semiprime,even_semiprime,6,False
821939,821941,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,28,o6_d4_a16_odd_semiprime,odd_semiprime,30,True
822011,822013,11,13,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a1_even_semiprime,even_semiprime,24,False
822161,822163,11,13,o4_d4_a3_even_semiprime,even_semiprime,22,o4_d4_a3_even_semiprime,even_semiprime,4,True
822167,822169,17,19,o4_d4_a3_even_semiprime,even_semiprime,4,o4_d4_a10_odd_semiprime,odd_semiprime,22,False
822221,822223,11,13,o2_d4_a5_even_semiprime,even_semiprime,24,o4_d4_a3_even_semiprime,even_semiprime,6,True
822389,822391,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,6,o6_d4_a3_even_semiprime,even_semiprime,16,False
822431,822433,11,13,o2_d4_a6_odd_semiprime,odd_semiprime,24,o4_d4_a6_odd_semiprime,odd_semiprime,84,True
822539,822541,29,1,o4_d4_a1_even_semiprime,even_semiprime,22,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,10,False
822551,822553,11,13,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,10,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
822587,822589,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
822671,822673,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,4,o4_d4_a1_even_semiprime,even_semiprime,10,False
822761,822763,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,18,True
822791,822793,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
822821,822823,11,13,o6_d4_a10_odd_semiprime,odd_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
822881,822883,11,13,o4_d4_a6_odd_semiprime,odd_semiprime,28,o4_d4_a3_even_semiprime,even_semiprime,6,False
822971,822973,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,22,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
823001,823003,11,13,o2_d4_a6_odd_semiprime,odd_semiprime,12,o4_d4_a3_even_semiprime,even_semiprime,10,False
