p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
229487,52664283169,52664283131,38,2,44,305
229499,52669791001,52669790989,12,4,60,305
229507,52673463049,52673463047,2,2,44,305
229519,52678971361,52678971347,14,2,44,305
229529,52683561841,52683561803,38,6,60,305
229547,52691825209,52691825189,20,2,44,305
229549,52692743401,52692743371,30,6,60,305
229553,52694579809,52694579779,30,4,60,305
229561,52698252721,52698252713,8,6,60,305
229583,52708353889,52708353881,8,2,44,305
229589,52711108921,52711108913,8,6,60,305
229591,52712027281,52712027231,50,2,44,305
229601,52716619201,52716619199,2,2,44,305
229613,52722129769,52722129751,18,6,60,305
229627,52728559129,52728559111,18,6,60,305
229631,52730396161,52730396149,12,4,60,305
229637,52733151769,52733151763,6,4,60,305
229639,52734070321,52734070303,18,4,60,305
229681,52753361761,52753361753,8,6,60,305
229693,52758874249,52758874241,8,2,44,305
229699,52761630601,52761630589,12,4,60,305
229703,52763468209,52763468203,6,4,60,305
229711,52767143521,52767143503,18,4,60,305
229717,52769900089,52769899997,92,2,44,305
229727,52774494529,52774494503,26,6,60,305
229739,52780008121,52780008101,20,2,44,305
229751,52785522001,52785521989,12,4,60,305
229753,52786441009,52786440983,26,6,60,305
229759,52789198081,52789198039,42,4,60,305
229763,52791036169,52791036091,78,6,60,305
229769,52793793361,52793793341,20,2,44,305
229771,52794712441,52794712393,48,4,60,305
229777,52797469729,52797469727,2,2,44,305
229781,52799307961,52799307949,12,4,60,305
229799,52807580401,52807580387,14,2,44,305
229813,52814014969,52814014909,60,4,60,305
229819,52816772761,52816772707,54,4,60,305
229837,52825046569,52825046501,68,2,44,305
229841,52826885281,52826885269,12,4,60,305
229847,52829643409,52829643407,2,2,44,305
229849,52830562801,52830562789,12,4,60,305
229897,52852630609,52852630601,8,2,44,305
229903,52855389409,52855389371,38,2,44,305
229937,52871023969,52871023957,12,4,60,305
229939,52871943721,52871943647,74,2,44,305
229949,52876542601,52876542577,24,4,60,305
229961,52882061521,52882061509,12,4,60,305
229963,52882981369,52882981321,48,6,60,305
229979,52890340441,52890340427,14,2,44,305
229981,52891260361,52891260347,14,2,44,305
230003,52901380009,52901380003,6,4,60,305
230017,52907820289,52907820283,6,4,60,305
230047,52921622209,52921622161,48,6,60,305
230059,52927143481,52927143463,18,4,60,305
230063,52928983969,52928983967,2,2,44,305
230077,52935425929,52935425899,30,4,60,305
230081,52937266561,52937266559,2,2,44,305
230089,52940947921,52940947847,74,2,44,305
230101,52946470201,52946470183,18,4,60,305
230107,52949231449,52949231411,38,2,44,305
230117,52953833689,52953833659,30,4,60,305
230123,52956595129,52956595121,8,2,44,305
230137,52963038769,52963038763,6,4,60,305
230143,52965800449,52965800441,8,2,44,305
230149,52968562201,52968562193,8,6,60,305
230189,52986975721,52986975683,38,6,60,305
230203,52993421209,52993421183,26,6,60,305
230213,52998025369,52998025361,8,2,44,305
230221,53001708841,53001708821,20,2,44,305
230227,53004471529,53004471521,8,2,44,305
230233,53007234289,53007234283,6,4,60,305
230239,53009997121,53009997107,14,2,44,305
230257,53018286049,53018286037,12,4,60,305
230273,53025654529,53025654511,18,6,60,305
230281,53029338961,53029338911,50,2,44,305
230291,53033944681,53033944637,44,2,44,305
230303,53039471809,53039471783,26,6,60,305
230309,53042235481,53042235403,78,4,60,305
230311,53043156721,53043156671,50,2,44,305
230327,53050526929,53050526917,12,4,60,305
230339,53056054921,53056054913,8,6,60,305
230341,53056976281,53056976279,2,2,44,305
230353,53062504609,53062504603,6,4,60,305
230357,53064347449,53064347431,18,6,60,305
230369,53069876161,53069876131,30,6,60,305
230383,53076326689,53076326647,42,4,60,305
230387,53078169769,53078169757,12,4,60,305
230389,53079091321,53079091309,12,4,60,305
230393,53080934449,53080934447,2,2,44,305
230431,53098445761,53098445713,48,4,60,305
230449,53106741601,53106741593,8,6,60,305
230453,53108585209,53108585207,2,2,44,305
230467,53115038089,53115038087,2,2,44,305
230471,53116881841,53116881791,50,2,44,305
230479,53120569441,53120569399,42,4,60,305
230501,53130711001,53130710987,14,2,44,305
230507,53133477049,53133477043,6,4,60,305
230539,53148230521,53148230497,24,4,60,305
230551,53153763601,53153763589,12,4,60,305
230561,53158374721,53158374683,38,6,60,305
230563,53159296969,53159296951,18,6,60,305
230567,53161141489,53161141483,6,4,60,305
230597,53174976409,53174976397,12,4,60,305
230611,53181433321,53181433309,12,4,60,305
230647,53198038609,53198038603,6,4,60,305
230653,53200806409,53200806377,32,2,44,305
230663,53205419569,53205419549,20,2,44,305
230683,53214646489,53214646483,6,4,60,305
230693,53219260249,53219260201,48,6,60,305
230719,53231256961,53231256959,2,2,44,305
230729,53235871441,53235871417,24,4,60,305
230743,53242332049,53242332029,20,2,44,305
230761,53250639121,53250639109,12,4,60,306
230767,53253408289,53253408283,6,4,60,306
230771,53255254441,53255254439,2,2,44,306
230773,53256177529,53256177511,18,6,60,306
230779,53258946841,53258946827,14,2,44,306
230807,53271871249,53271871241,8,2,44,306
230819,53277410761,53277410723,38,6,60,306
230827,53281103929,53281103899,30,4,60,306
230833,53283873889,53283873829,60,4,60,306
230849,53291260801,53291260733,68,6,60,306
230861,53296801321,53296801309,12,4,60,306
230863,53297724769,53297724749,20,2,44,306
230873,53302342129,53302342127,2,2,44,306
230891,53310653881,53310653849,32,2,44,306
230929,53328203041,53328203009,32,2,44,306
230933,53330050489,53330050471,18,6,60,306
230939,53332821721,53332821637,84,4,60,306
230941,53333745481,53333745407,74,2,44,306
230959,53342059681,53342059613,68,6,60,306
230969,53346678961,53346678949,12,4,60,306
230977,53350374529,53350374509,20,2,44,306
230999,53360538001,53360537999,2,2,44,306
231001,53361462001,53361461999,2,2,44,306
231017,53368854289,53368854277,12,4,60,306
231019,53369778361,53369778313,48,4,60,306
231031,53375322961,53375322953,8,6,60,306
231041,53379943681,53379943651,30,6,60,306
231053,53385488809,53385488801,8,2,44,306
231067,53391958489,53391958457,32,2,44,306
231079,53397504241,53397504197,44,2,44,306
231107,53410445449,53410445443,6,4,60,306
231109,53411369881,53411369807,74,2,44,306
231131,53421539161,53421539153,8,6,60,306
231169,53439106561,53439106459,102,4,60,306
231197,53452052809,53452052791,18,6,60,306
231223,53464075729,53464075723,6,4,60,306
231241,53472400081,53472400073,8,6,60,306
231269,53485350361,53485350307,54,4,60,306
231271,53486275441,53486275429,12,4,60,306
231277,53489050729,53489050709,20,2,44,306
231289,53494601521,53494601491,30,6,60,306
231293,53496451849,53496451831,18,6,60,306
231299,53499227401,53499227389,12,4,60,306
231317,53507554489,53507554483,6,4,60,306
231323,53510330329,53510330281,48,6,60,306
231331,53514031561,53514031537,24,4,60,306
231347,53521434409,53521434367,42,4,60,306
231349,53522359801,53522359799,2,2,44,306
231359,53526986881,53526986861,20,2,44,306
231367,53530688689,53530688671,18,6,60,306
231379,53536241641,53536241639,2,2,44,306
231409,53550125281,53550125263,18,4,60,306
231419,53554753561,53554753559,2,2,44,306
231431,53560307761,53560307747,14,2,44,306
231433,53561233489,53561233487,2,2,44,306
231443,53565862249,53565862187,62,2,44,306
231461,53574194521,53574194507,14,2,44,306
231463,53575120369,53575120349,20,2,44,306
231479,53582527441,53582527393,48,4,60,306
231481,53583453361,53583453359,2,2,44,306
231493,53589009049,53589009017,32,2,44,306
231503,53593639009,53593639003,6,4,60,306
231529,53605677841,53605677833,8,6,60,306
231533,53607530089,53607530083,6,4,60,306
231547,53614013209,53614013203,6,4,60,306
231551,53615865601,53615865553,48,4,60,306
231559,53619570481,53619570463,18,4,60,306
231563,53621422969,53621422949,20,2,44,306
231571,53625128041,53625127949,92,2,44,306
231589,53633464921,53633464919,2,2,44,306
231599,53638096801,53638096789,12,4,60,306
231607,53641802449,53641802441,8,2,44,306
231611,53643655321,53643655313,8,6,60,306
231613,53644581769,53644581743,26,6,60,306
231631,53652920161,53652920149,12,4,60,306
231643,53658479449,53658479447,2,2,44,306
231661,53666818921,53666818903,18,4,60,306
231677,53674232329,53674232317,12,4,60,306
231701,53685353401,53685353353,48,4,60,306
231709,53689060681,53689060637,44,2,44,306
231719,53693694961,53693694953,8,6,60,306
231779,53721504841,53721504829,12,4,60,306
231799,53730776401,53730776371,30,6,60,306
231809,53735412481,53735412449,32,2,44,306
231821,53740976041,53740975949,92,2,44,306
231823,53741903329,53741903323,6,4,60,306
231827,53743757929,53743757923,6,4,60,306
231839,53749321921,53749321867,54,4,60,306
231841,53750249281,53750249269,12,4,60,306
231859,53758595881,53758595879,2,2,44,306
231871,53764160641,53764160627,14,2,44,306
231877,53766943129,53766943127,2,2,44,306
231893,53774363449,53774363441,8,2,44,306
231901,53778073801,53778073799,2,2,44,306
231919,53786422561,53786422549,12,4,60,306
231923,53788277929,53788277927,2,2,44,306
231943,53797555249,53797555211,38,2,44,306
231947,53799410809,53799410801,8,2,44,306
231961,53805905521,53805905513,8,6,60,306
231967,53808689089,53808689063,26,6,60,306
232003,53825392009,53825392003,6,4,60,306
232007,53827248049,53827248047,2,2,44,306
232013,53830032169,53830032161,8,2,44,306
232049,53846738401,53846738389,12,4,60,306
232051,53847666601,53847666589,12,4,60,306
232073,53857877329,53857877309,20,2,44,306
232079,53860662241,53860662211,30,6,60,306
232081,53861590561,53861590537,24,4,60,306
232091,53866232281,53866232267,14,2,44,306
232103,53871802609,53871802603,6,4,60,306
232109,53874587881,53874587867,14,2,44,306
232117,53878301689,53878301683,6,4,60,306
232129,53883872641,53883872611,30,6,60,306
232153,53895015409,53895015371,38,2,44,306
232171,53903373241,53903373239,2,2,44,306
232187,53910802969,53910802961,8,2,44,306
232189,53911731721,53911731719,2,2,44,306
232207,53920090849,53920090817,32,2,44,306
232217,53924735089,53924735047,42,4,60,306
232259,53944243081,53944243069,12,4,60,306
232303,53964683809,53964683797,12,4,60,306
232307,53966542249,53966542247,2,2,44,306
232333,53978622889,53978622871,18,6,60,306
232357,53989775449,53989775423,26,6,60,306
232363,53992563769,53992563767,2,2,44,306
232367,53994422689,53994422683,6,4,60,306
232381,54000929161,54000929141,20,2,44,306
232391,54005576881,54005576837,44,2,44,306
232409,54013943281,54013943273,8,6,60,306
232411,54014872921,54014872853,68,6,60,306
232417,54017661889,54017661881,8,2,44,306
232433,54025099489,54025099481,8,2,44,306
232439,54027888721,54027888679,42,4,60,306
232451,54033467401,54033467381,20,2,44,306
232457,54036256849,54036256793,56,6,60,306
232459,54037186681,54037186673,8,6,60,306
232487,54050205169,54050205151,18,6,60,306
232499,54055785001,54055784999,2,2,44,306
232513,54062295169,54062295143,26,6,60,306
232523,54066945529,54066945511,18,6,60,306
232549,54079037401,54079037381,20,2,44,306
232567,54087409489,54087409471,18,6,60,306
232571,54089270041,54089270029,12,4,60,306
232591,54098573281,54098573227,54,4,60,306
232597,54101364409,54101364407,2,2,44,306
232607,54106016449,54106016429,20,2,44,306
232621,54112529641,54112529623,18,4,60,306
232633,54118112689,54118112677,12,4,60,306
232643,54122765449,54122765387,62,2,44,306
232663,54132071569,54132071563,6,4,60,306
232669,54134863561,54134863547,14,2,44,306
232681,54140447761,54140447759,2,2,44,306
232699,54148824601,54148824559,42,4,60,306
232709,54153478681,54153478667,14,2,44,306
232711,54154409521,54154409503,18,4,60,306
232741,54168373081,54168373069,12,4,60,306
232751,54173028001,54173027977,24,4,60,306
232753,54173959009,54173958989,20,2,44,306
232777,54185131729,54185131687,42,4,60,306
232801,54196305601,54196305529,72,4,60,306
232811,54200961721,54200961707,14,2,44,306
232819,54204686761,54204686749,12,4,60,306
232823,54206549329,54206549317,12,4,60,306
232847,54217725409,54217725377,32,2,44,306
232853,54220519609,54220519601,8,2,44,306
232861,54224245321,54224245319,2,2,44,306
232871,54228902641,54228902617,24,4,60,306
232877,54231697129,54231697123,6,4,60,306
232891,54238217881,54238217867,14,2,44,306
232901,54242875801,54242875751,50,2,44,306
232907,54245670649,54245670641,8,2,44,306
232919,54251260561,54251260513,48,4,60,306
232937,54259645969,54259645967,2,2,44,306
232961,54270827521,54270827519,2,2,44,306
232963,54271759369,54271759357,12,4,60,306
232987,54282942169,54282942163,6,4,60,306
233021,54298786441,54298786433,8,6,60,306
233069,54321158761,54321158741,20,2,44,306
233071,54322091041,54322091039,2,2,44,306
233083,54327684889,54327684877,12,4,60,306
233113,54341670769,54341670763,6,4,60,306
233117,54343535689,54343535671,18,6,60,306
233141,54354725881,54354725869,12,4,60,306
233143,54355658449,54355658443,6,4,60,306
233159,54363119281,54363119273,8,6,60,306
233161,54364051921,54364051909,12,4,60,306
233173,54369647929,54369647921,8,2,44,306
233183,54374311489,54374311471,18,6,60,306
233201,54382706401,54382706369,32,2,44,306
233221,54392034841,54392034799,42,4,60,306
233231,54396699361,54396699359,2,2,44,306
233239,54400431121,54400431109,12,4,60,306
233251,54406029001,54406028947,54,4,60,306
233267,54413493289,54413493283,6,4,60,306
233279,54419091841,54419091829,12,4,60,306
233293,54425623849,54425623829,20,2,44,306
233297,54427490209,54427490171,38,2,44,306
233323,54439622329,54439622311,18,6,60,306
233327,54441488929,54441488923,6,4,60,306
233329,54442422241,54442422197,44,2,44,306
233341,54448022281,54448022243,38,6,60,306
233347,54450822409,54450822407,2,2,44,306
233353,54453622609,54453622591,18,6,60,306
233357,54455489449,54455489437,12,4,60,306
233371,54462023641,54462023639,2,2,44,306
233407,54478827649,54478827643,6,4,60,306
233417,54483495889,54483495839,50,2,44,306
233419,54484429561,54484429553,8,6,60,306
233423,54486296929,54486296881,48,6,60,306
233437,54492832969,54492832943,26,6,60,306
233477,54511509529,54511509527,2,2,44,306
233489,54517113121,54517113083,38,6,60,306
233509,54526453081,54526453067,14,2,44,306
233549,54545135401,54545135389,12,4,60,306
233551,54546069601,54546069553,48,4,60,306
233557,54548872249,54548872223,26,6,60,306
233591,54564755281,54564755269,12,4,60,306
233599,54568492801,54568492789,12,4,60,306
233609,54573164881,54573164861,20,2,44,306
233617,54576902689,54576902687,2,2,44,306
233621,54578771641,54578771629,12,4,60,306
233641,54588116881,54588116873,8,6,60,306
233663,54598397569,54598397537,32,2,44,306
233669,54601201561,54601201549,12,4,60,306
233683,54607744489,54607744483,6,4,60,306
233687,54609613969,54609613951,18,6,60,306
233689,54610548721,54610548703,18,4,60,306
233693,54612418249,54612418243,6,4,60,306
233713,54621766369,54621766301,68,2,44,306
233743,54635790049,54635790031,18,6,60,306
233747,54637660009,54637660003,6,4,60,306
233759,54643270081,54643270079,2,2,44,306
233777,54651685729,54651685691,38,2,44,306
233837,54679742569,54679742539,30,4,60,306
233851,54686290201,54686290189,12,4,60,306
233861,54690967321,54690967277,44,2,44,306
233879,54699386641,54699386557,84,4,60,306
233881,54700322161,54700322107,54,4,60,306
233911,54714355921,54714355919,2,2,44,306
233917,54717162889,54717162883,6,4,60,306
233921,54719034241,54719034193,48,4,60,306
233923,54719969929,54719969839,90,4,60,306
233939,54727455721,54727455709,12,4,60,306
233941,54728391481,54728391469,12,4,60,306
233969,54741492961,54741492947,14,2,44,306
233983,54748044289,54748044229,60,4,60,306
233993,54752724049,54752724011,38,2,44,306
234007,54759276049,54759276023,26,6,60,306
234029,54769572841,54769572839,2,2,44,306
234043,54776125849,54776125843,6,4,60,306
234067,54787360489,54787360447,42,4,60,306
234083,54794850889,54794850821,68,2,44,306
234089,54797659921,54797659909,12,4,60,306
234103,54804214609,54804214583,26,6,60,306
234121,54812642641,54812642557,84,4,60,306
234131,54817325161,54817325117,44,2,44,306
234139,54821071321,54821071271,50,2,44,306
234149,54825754201,54825754199,2,2,44,306
234161,54831373921,54831373913,8,6,60,306
234167,54834183889,54834183881,8,2,44,306
234181,54840740761,54840740741,20,2,44,306
234187,54843550969,54843550889,80,2,44,306
234191,54845424481,54845424449,32,2,44,306
234193,54846361249,54846361247,2,2,44,306
234197,54848234809,54848234797,12,4,60,306
234203,54851045209,54851045201,8,2,44,306
234211,54854792521,54854792519,2,2,44,306
234217,54857603089,54857603083,6,4,60,306
234239,54867909121,54867909113,8,6,60,306
234259,54877279081,54877279021,60,6,60,306
234271,54882901441,54882901433,8,6,60,306
234281,54887586961,54887586959,2,2,44,306
234287,54890398369,54890398363,6,4,60,306
234293,54893209849,54893209829,20,2,44,306
234317,54904456489,54904456429,60,4,60,306
234319,54905393761,54905393707,54,4,60,306
234323,54907268329,54907268323,6,4,60,306
234331,54911017561,54911017537,24,4,60,306
234341,54915704281,54915704279,2,2,44,306
