p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
128341,16471412281,16471412203,78,4,60,277
128657,16552623649,16552623541,108,6,60,277
128939,16625265721,16625265637,84,4,60,277
129901,16874269801,16874269679,122,2,44,278
130021,16905460441,16905460379,62,2,44,278
130057,16914823249,16914823199,50,2,44,278
130087,16922627569,16922627473,96,4,60,278
130183,16947613489,16947613439,50,2,44,278
130379,16998683641,16998683551,90,6,60,278
130447,17016419809,17016419731,78,6,60,278
130643,17067593449,17067593363,86,6,60,278
130783,17104193089,17104193023,66,4,60,278
131507,17294091049,17294090999,50,2,44,278
131627,17325667129,17325666991,138,6,60,278
131743,17356218049,17356217999,50,2,44,278
131893,17395763449,17395763347,102,4,60,278
131969,17415816961,17415816911,50,2,44,279
132233,17485566289,17485566239,50,2,44,279
132283,17498792089,17498792021,68,2,44,279
132331,17511493561,17511493457,104,2,44,279
132361,17519434321,17519434241,80,2,44,279
132527,17563405729,17563405631,98,2,44,279
132541,17567116681,17567116561,120,6,60,279
132697,17608493809,17608493759,50,2,44,279
132709,17611678681,17611678631,50,2,44,279
132893,17660549449,17660549353,96,4,60,279
132953,17676500209,17676500143,66,4,60,279
133451,17809169401,17809169351,50,2,44,279
133649,17862055201,17862055117,84,4,60,279
133963,17946085369,17946085291,78,6,60,279
133967,17947157089,17947157027,62,2,44,279
134089,17979859921,17979859871,50,2,44,279
134153,17997027409,17997027359,50,2,44,279
134269,18028164361,18028164283,78,4,60,279
134363,18053415769,18053415707,62,2,44,279
134369,18055028161,18055028063,98,6,60,279
134417,18067929889,18067929811,78,6,60,279
134437,18073306969,18073306903,66,4,60,279
134669,18135739561,18135739463,98,6,60,279
134677,18137894329,18137894267,62,2,44,279
134741,18155137081,18155137031,50,2,44,280
134873,18190726129,18190726051,78,6,60,280
135077,18245795929,18245795863,66,4,60,280
135277,18299866729,18299866661,68,2,44,280
135367,18324224689,18324224621,68,2,44,280
135799,18441368401,18441368339,62,2,44,280
135893,18466907449,18466907399,50,2,44,280
136027,18503344729,18503344679,50,2,44,280
136447,18617783809,18617783729,80,2,44,280
136573,18652184329,18652184279,50,2,44,280
136603,18660379609,18660379523,86,6,60,280
137177,18817529329,18817529243,86,6,60,280
137209,18826309681,18826309591,90,6,60,280
137279,18845523841,18845523661,180,6,60,280
137341,18862550281,18862550207,74,2,44,280
137723,18967624729,18967624679,50,2,44,281
137827,18996281929,18996281879,50,2,44,281
138241,19110574081,19110574031,50,2,44,281
138247,19112233009,19112232947,62,2,44,281
138461,19171448521,19171448459,62,2,44,281
138563,19199704969,19199704883,86,6,60,281
138683,19232974489,19232974427,62,2,44,281
139393,19430408449,19430408353,96,4,60,281
139409,19434869281,19434869219,62,2,44,281
139547,19473365209,19473365143,66,4,60,281
139589,19485088921,19485088823,98,6,60,281
139813,19547674969,19547674891,78,6,60,281
139921,19577886241,19577886169,72,4,60,281
140227,19663611529,19663611479,50,2,44,281
140473,19732663729,19732663637,92,2,44,281
140527,19747837729,19747837649,80,2,44,281
140759,19813096081,19813096031,50,2,44,282
141161,19926427921,19926427853,68,6,60,282
141283,19960886089,19960886009,80,2,44,282
141353,19980670609,19980670517,92,2,44,282
141397,19993111609,19993111559,50,2,44,282
141629,20058773641,20058773561,80,2,44,282
141671,20070672241,20070672121,120,6,60,282
141677,20072372329,20072372267,62,2,44,282
141773,20099583529,20099583467,62,2,44,282
141931,20144408761,20144408693,68,6,60,282
142189,20217711721,20217711641,80,2,44,282
142327,20256974929,20256974879,50,2,44,282
142391,20275196881,20275196797,84,4,60,282
142903,20421267409,20421267359,50,2,44,282
142979,20442994441,20442994391,50,2,44,282
144299,20822201401,20822201317,84,4,60,283
144563,20898460969,20898460861,108,6,60,283
144671,20929698241,20929698157,84,4,60,283
144737,20948799169,20948799077,92,2,44,283
145259,21100177081,21100177003,78,4,60,283
145451,21155993401,21155993323,78,4,60,283
145463,21159484369,21159484237,132,4,60,283
146009,21318628081,21318627947,134,2,44,283
146023,21322716529,21322716419,110,2,44,283
146057,21332647249,21332647199,50,2,44,283
146141,21357191881,21357191803,78,4,60,283
146239,21385845121,21385845049,72,4,60,283
146513,21466059169,21466059119,50,2,44,283
146563,21480712969,21480712879,90,4,60,283
146749,21535269001,21535268929,72,4,60,284
146843,21562866649,21562866599,50,2,44,284
146857,21566978449,21566978369,80,2,44,284
146941,21591657481,21591657397,84,4,60,284
147151,21653416801,21653416739,62,2,44,284
147209,21670489681,21670489601,80,2,44,284
147617,21790778689,21790778609,80,2,44,284
147743,21827994049,21827993983,66,4,60,284
147793,21842770849,21842770723,126,4,60,284
148147,21947533609,21947533541,68,2,44,284
148229,21971836441,21971836351,90,6,60,284
148367,22012766689,22012766603,86,6,60,284
148387,22018701769,22018701673,96,4,60,284
148403,22023450409,22023450359,50,2,44,284
148411,22025824921,22025824817,104,2,44,284
148517,22057299289,22057299239,50,2,44,284
149489,22346961121,22346961047,74,2,44,284
149503,22351147009,22351146911,98,2,44,284
149563,22369090969,22369090901,68,2,44,284
149603,22381057609,22381057519,90,4,60,284
149629,22388837641,22388837591,50,2,44,284
149689,22406796721,22406796649,72,4,60,284
149767,22430154289,22430154239,50,2,44,285
149921,22476306241,22476306163,78,4,60,285
149971,22491300841,22491300791,50,2,44,285
150053,22515902809,22515902737,72,4,60,285
150061,22518303721,22518303671,50,2,44,285
150329,22598808241,22598808161,80,2,44,285
150373,22612039129,22612039057,72,4,60,285
150439,22631892721,22631892641,80,2,44,285
150473,22642123729,22642123663,66,4,60,285
150559,22668012481,22668012401,80,2,44,285
150707,22712599849,22712599787,62,2,44,285
150743,22723452049,22723451977,72,4,60,285
150881,22765076161,22765076077,84,4,60,285
150967,22791035089,22791035039,50,2,44,285
151027,22809154729,22809154663,66,4,60,285
151091,22828490281,22828490231,50,2,44,285
151237,22872630169,22872630097,72,4,60,285
151357,22908941449,22908941399,50,2,44,285
151423,22928924929,22928924867,62,2,44,285
151637,22993779769,22993779707,62,2,44,285
151693,23010766249,23010766199,50,2,44,285
151849,23058118801,23058118729,72,4,60,285
151969,23094576961,23094576889,72,4,60,285
152063,23123155969,23123155907,62,2,44,285
152407,23227893649,23227893587,62,2,44,285
152617,23291948689,23291948639,50,2,44,285
152833,23357925889,23357925827,62,2,44,285
152857,23365262449,23365262399,50,2,44,285
152953,23394620209,23394620113,96,4,60,286
153191,23467482481,23467482413,68,6,60,286
153409,23534321281,23534321207,74,2,44,286
153437,23542912969,23542912889,80,2,44,286
153733,23633835289,23633835193,96,4,60,286
153877,23678131129,23678131067,62,2,44,286
154213,23781649369,23781649301,68,2,44,286
154229,23786584441,23786584361,80,2,44,286
154243,23790903049,23790902957,92,2,44,286
154247,23792137009,23792136829,180,4,60,286
154333,23818674889,23818674793,96,4,60,286
154351,23824231201,23824231139,62,2,44,286
154417,23844609889,23844609821,68,2,44,286
154573,23892812329,23892812261,68,2,44,286
154619,23907035161,23907035099,62,2,44,286
154789,23959634521,23959634401,120,6,60,286
154849,23978212801,23978212697,104,2,44,286
154933,24004234489,24004234391,98,2,44,286
155081,24050116561,24050116511,50,2,44,286
155083,24050736889,24050736839,50,2,44,286
155209,24089833681,24089833613,68,6,60,286
155537,24191758369,24191758307,62,2,44,286
155731,24252144361,24252144299,62,2,44,286
155887,24300756769,24300756673,96,4,60,286
155893,24302627449,24302627353,96,4,60,286
156019,24341928361,24341928311,50,2,44,286
156151,24383134801,24383134691,110,2,44,287
156371,24451889641,24451889563,78,4,60,287
156437,24472534969,24472534901,68,2,44,287
156589,24520114921,24520114831,90,6,60,287
156823,24593453329,24593453251,78,6,60,287
156979,24642406441,24642406391,50,2,44,287
157057,24666901249,24666901187,62,2,44,287
157243,24725361049,24725360969,80,2,44,287
157489,24802785121,24802785053,68,6,60,287
157579,24831141241,24831141169,72,4,60,287
157667,24858882889,24858882817,72,4,60,287
157841,24913781281,24913781209,72,4,60,287
158047,24978854209,24978854129,80,2,44,287
158371,25081373641,25081373591,50,2,44,287
158407,25092777649,25092777599,50,2,44,287
158611,25157449321,25157449271,50,2,44,287
158981,25274958361,25274958311,50,2,44,287
159389,25404853321,25404853237,84,4,60,287
159437,25420156969,25420156901,68,2,44,288
159553,25457159809,25457159737,72,4,60,288
159707,25506325849,25506325799,50,2,44,288
159791,25533163681,25533163597,84,4,60,288
159931,25577924761,25577924711,50,2,44,288
160001,25600320001,25600319939,62,2,44,288
160183,25658593489,25658593439,50,2,44,288
160201,25664360401,25664360317,84,4,60,288
160883,25883339689,25883339617,72,4,60,288
160907,25891062649,25891062521,128,2,44,288
160967,25910375089,25910375021,68,2,44,288
161221,25992210841,25992210757,84,4,60,288
161303,26018657809,26018657759,50,2,44,288
161333,26028336889,26028336827,62,2,44,288
161459,26069008681,26069008549,132,4,60,288
161503,26083219009,26083218869,140,2,44,288
161641,26127812881,26127812831,50,2,44,288
161753,26164033009,26164032929,80,2,44,288
161879,26204810641,26204810549,92,2,44,288
162109,26279327881,26279327831,50,2,44,288
162209,26311759681,26311759613,68,6,60,288
162517,26411775289,26411775217,72,4,60,288
162749,26487237001,26487236899,102,4,60,288
162973,26560198729,26560198663,66,4,60,289
162997,26568022009,26568021959,50,2,44,289
163021,26575846441,26575846361,80,2,44,289
163613,26769213769,26769213689,80,2,44,289
163673,26788850929,26788850863,66,4,60,289
163847,26845839409,26845839311,98,2,44,289
163909,26866160281,26866160197,84,4,60,289
163987,26891736169,26891736097,72,4,60,289
164113,26933076769,26933076719,50,2,44,289
164201,26961968401,26961968323,78,4,60,289
164251,26978391001,26978390939,62,2,44,289
164321,27001391041,27001390973,68,6,60,289
164419,27033607561,27033607481,80,2,44,289
164617,27098756689,27098756639,50,2,44,289
164623,27100732129,27100732079,50,2,44,289
164809,27162006481,27162006413,68,6,60,289
165001,27225330001,27225329951,50,2,44,289
165047,27240512209,27240512147,62,2,44,289
165079,27251076241,27251076191,50,2,44,289
165083,27252396889,27252396827,62,2,44,289
165181,27284762761,27284762711,50,2,44,289
165559,27409782481,27409782403,78,4,60,289
165703,27457484209,27457484147,62,2,44,289
165707,27458809849,27458809799,50,2,44,289
166043,27570277849,27570277783,66,4,60,289
166151,27606154801,27606154733,68,6,60,289
166207,27624766849,27624766739,110,2,44,290
166399,27688627201,27688627139,62,2,44,290
166603,27756559609,27756559541,68,2,44,290
166643,27769889449,27769889377,72,4,60,290
166847,27837921409,27837921359,50,2,44,290
166919,27861952561,27861952483,78,4,60,290
166979,27881986441,27881986351,90,6,60,290
167087,27918065569,27918065489,80,2,44,290
167099,27922075801,27922075729,72,4,60,290
167309,27992301481,27992301431,50,2,44,290
167443,28037158249,28037158199,50,2,44,290
167623,28097470129,28097469973,156,4,60,290
167677,28115576329,28115576261,68,2,44,290
168043,28238449849,28238449741,108,6,60,290
168127,28266688129,28266688067,62,2,44,290
168193,28288885249,28288885199,50,2,44,290
168253,28309072009,28309071911,98,2,44,290
168433,28369675489,28369675421,68,2,44,290
168629,28435739641,28435739573,68,6,60,290
168673,28450580929,28450580849,80,2,44,290
168697,28458677809,28458677759,50,2,44,290
168737,28472175169,28472175107,62,2,44,290
168743,28474200049,28474199987,62,2,44,290
168913,28531601569,28531601519,50,2,44,290
169111,28598530321,28598530253,68,6,60,290
169501,28730589001,28730588879,122,2,44,290
169627,28773319129,28773319061,68,2,44,290
169837,28844606569,28844606519,50,2,44,291
169859,28852079881,28852079803,78,4,60,291
170441,29050134481,29050134409,72,4,60,291
170503,29071273009,29071272931,78,6,60,291
170809,29175714481,29175714391,90,6,60,291
171043,29255707849,29255707799,50,2,44,291
171163,29296772569,29296772501,68,2,44,291
171169,29298826561,29298826499,62,2,44,291
171253,29327590009,29327589923,86,6,60,291
171439,29391330721,29391330649,72,4,60,291
171559,29432490481,29432490419,62,2,44,291
171733,29492223289,29492223227,62,2,44,291
171761,29501841121,29501841071,50,2,44,291
172093,29616000649,29616000497,152,2,44,291
172127,29627704129,29627704063,66,4,60,291
172169,29642164561,29642164511,50,2,44,291
172279,29680053841,29680053761,80,2,44,291
172331,29697973561,29697973511,50,2,44,291
172439,29735208721,29735208653,68,6,60,291
172573,29781440329,29781440279,50,2,44,291
172583,29784891889,29784891839,50,2,44,291
173647,30153280609,30153280559,50,2,44,292
173651,30154669801,30154669729,72,4,60,292
173683,30165784489,30165784423,66,4,60,292
173981,30269388361,30269388287,74,2,44,292
174169,30334840561,30334840499,62,2,44,292
174337,30393389569,30393389519,50,2,44,292
174491,30447109081,30447109031,50,2,44,292
174989,30621150121,30621150071,50,2,44,292
175333,30741660889,30741660809,80,2,44,292
175403,30766212409,30766212329,80,2,44,292
175523,30808323529,30808323451,78,6,60,292
175723,30878572729,30878572639,90,4,60,292
175829,30915837241,30915837133,108,4,60,292
175897,30939754609,30939754513,96,4,60,292
176041,30990433681,30990433631,50,2,44,292
176053,30994658809,30994658743,66,4,60,292
176129,31021424641,31021424591,50,2,44,292
176221,31053840841,31053840773,68,6,60,292
176237,31059480169,31059480119,50,2,44,292
176317,31087684489,31087684417,72,4,60,292
176401,31117312801,31117312739,62,2,44,292
176459,31137778681,31137778613,68,6,60,292
176497,31151191009,31151190947,62,2,44,292
176549,31169549401,31169549297,104,2,44,292
176849,31275568801,31275568733,68,6,60,293
177223,31407991729,31407991679,50,2,44,293
177239,31413663121,31413663059,62,2,44,293
177481,31499505361,31499505277,84,4,60,293
178001,31684356001,31684355917,84,4,60,293
178117,31725665689,31725665627,62,2,44,293
178127,31729228129,31729228061,68,2,44,293
178327,31800518929,31800518863,66,4,60,293
178349,31808365801,31808365727,74,2,44,293
178351,31809079201,31809079139,62,2,44,293
178439,31840476721,31840476611,110,2,44,293
178501,31862607001,31862606921,80,2,44,293
178681,31926899761,31926899699,62,2,44,293
178807,31971943249,31971943187,62,2,44,293
178817,31975519489,31975519427,62,2,44,293
179483,32214147289,32214147239,50,2,44,293
179527,32229943729,32229943649,80,2,44,293
179821,32335592041,32335591949,92,2,44,293
179849,32345662801,32345662721,80,2,44,293
180161,32457985921,32457985841,80,2,44,293
180419,32551015561,32551015499,62,2,44,293
180473,32570503729,32570503579,150,4,60,293
180773,32678877529,32678877401,128,2,44,294
180799,32688278401,32688278333,68,6,60,294
181061,32783085721,32783085649,72,4,60,294
181141,32812061881,32812061783,98,6,60,294
181253,32852650009,32852649943,66,4,60,294
181459,32927368681,32927368609,72,4,60,294
181553,32961491809,32961491741,68,2,44,294
181603,32979649609,32979649559,50,2,44,294
181739,33029064121,33029064053,68,6,60,294
182341,33248240281,33248240213,68,6,60,294
182453,33289097209,33289097141,68,2,44,294
182509,33309535081,33309535031,50,2,44,294
182593,33340203649,33340203569,80,2,44,294
182713,33384040369,33384040301,68,2,44,294
182927,33462287329,33462287267,62,2,44,294
183041,33504007681,33504007631,50,2,44,294
183289,33594857521,33594857453,68,6,60,294
183389,33631525321,33631525229,92,2,44,294
183439,33649866721,33649866671,50,2,44,294
183479,33664543441,33664543391,50,2,44,294
183697,33744587809,33744587731,78,6,60,294
183763,33768840169,33768840107,62,2,44,294
183823,33790895329,33790895279,50,2,44,294
183917,33825462889,33825462817,72,4,60,294
183943,33835027249,33835027181,68,2,44,294
184073,33882869329,33882869219,110,2,44,294
184441,34018482481,34018482409,72,4,60,295
184633,34089344689,34089344609,80,2,44,295
184687,34109287969,34109287897,72,4,60,295
184753,34133671009,34133670941,68,2,44,295
184777,34142539729,34142539661,68,2,44,295
184949,34206132601,34206132539,62,2,44,295
185363,34359441769,34359441671,98,2,44,295
185483,34403943289,34403943227,62,2,44,295
185723,34493032729,34493032667,62,2,44,295
185831,34533160561,34533160499,62,2,44,295
185951,34577774401,34577774351,50,2,44,295
186007,34598604049,34598603999,50,2,44,295
186097,34632093409,34632093311,98,2,44,295
186187,34665598969,34665598897,72,4,60,295
186301,34708062601,34708062523,78,4,60,295
186601,34819933201,34819933133,68,6,60,295
186709,34860250681,34860250631,50,2,44,295
186799,34893866401,34893866333,68,6,60,295
187463,35142376369,35142376303,66,4,60,295
187721,35239173841,35239173791,50,2,44,295
187907,35309040649,35309040563,86,6,60,295
188197,35418110809,35418110737,72,4,60,296
188261,35442204121,35442204047,74,2,44,296
188389,35490415321,35490415271,50,2,44,296
188417,35500965889,35500965827,62,2,44,296
188437,35508502969,35508502819,150,4,60,296
188527,35542429729,35542429649,80,2,44,296
188801,35645817601,35645817551,50,2,44,296
188891,35679809881,35679809819,62,2,44,296
189187,35791720969,35791720907,62,2,44,296
189353,35854558609,35854558559,50,2,44,296
189467,35897744089,35897744023,66,4,60,296
189493,35907597049,35907596999,50,2,44,296
189661,35971294921,35971294841,80,2,44,296
189947,36079862809,36079862719,90,4,60,296
189989,36095820121,36095820031,90,6,60,296
190271,36203053441,36203053363,78,4,60,296
190357,36235787449,36235787339,110,2,44,296
190403,36253302409,36253302341,68,2,44,296
190471,36279201841,36279201769,72,4,60,296
190523,36299013529,36299013463,66,4,60,296
190573,36318068329,36318068243,86,6,60,296
190667,36353904889,36353904773,116,6,60,296
190711,36370685521,36370685471,50,2,44,296
190891,36439373881,36439373819,62,2,44,296
190913,36447773569,36447773519,50,2,44,296
191297,36594542209,36594542119,90,4,60,296
191459,36656548681,36656548613,68,6,60,296
191467,36659612089,36659612027,62,2,44,296
191531,36684123961,36684123911,50,2,44,296
191579,36702513241,36702513157,84,4,60,296
191707,36751573849,36751573787,62,2,44,296
191831,36799132561,36799132471,90,6,60,296
