anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,exact_status,exact_reasons
61,102,163,121,60,3,0,34,62,1,4,121,60,3,62,1,4,121,60,3,6 10 12 18 22 28 36 40 42 46 48 52 66 70 76 78 88 90 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
61,106,167,121,60,3,0,37,62,1,4,121,60,3,62,1,4,121,60,3,6 10 12 18 22 28 36 40 42 46 48 52 66 70 76 78 88 90 96 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
61,108,169,121,60,3,0,38,62,1,4,121,60,3,62,1,4,121,60,3,6 10 12 18 22 28 36 40 42 46 48 52 66 70 76 78 88 90 96 102 106,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
61,112,173,121,60,3,0,42,62,1,4,121,60,3,62,1,4,121,60,3,6 10 12 18 22 28 36 40 42 46 48 52 66 70 76 78 88 90 96 102 106,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
61,118,179,121,60,3,0,47,62,1,4,121,60,3,62,1,4,121,60,3,6 10 12 18 22 28 36 40 42 46 48 52 66 70 76 78 88 90 96 102 106 112,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
61,120,181,121,60,3,0,48,62,1,4,121,60,3,62,1,4,121,60,3,6 10 12 18 22 28 36 40 42 46 48 52 66 70 76 78 88 90 96 102 106 112 118,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
61,126,187,121,60,3,0,53,62,1,4,121,60,3,62,1,4,121,60,3,6 10 12 18 22 28 36 40 42 46 48 52 66 70 76 78 88 90 96 102 106 112 118 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,4,71,69,2,4,0,1,68,1,6,69,2,4,69,2,4,121,54,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
67,6,73,69,2,4,0,2,68,1,6,69,2,4,69,2,4,121,54,3,4,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,10,77,69,2,4,0,5,68,1,6,69,2,4,69,2,4,121,54,3,4 6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,12,79,69,2,4,0,7,68,1,6,69,2,4,69,2,4,121,54,3,4 6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,16,83,69,2,4,0,10,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,22,89,69,2,4,0,15,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,24,91,69,2,4,0,16,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,30,97,69,2,4,0,22,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,34,101,69,2,4,0,25,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,36,103,69,2,4,0,26,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,40,107,69,2,4,0,29,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,42,109,69,2,4,0,30,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,46,113,69,2,4,0,33,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,52,119,69,2,4,0,38,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,54,121,69,2,4,0,40,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,60,127,121,54,3,0,5,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,64,131,121,54,3,0,8,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,66,133,121,54,3,0,9,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,70,137,121,54,3,0,13,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,72,139,121,54,3,0,14,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,76,143,121,54,3,0,17,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,82,149,121,54,3,0,23,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,84,151,121,54,3,0,24,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,90,157,121,54,3,0,29,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,94,161,121,54,3,0,32,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,96,163,121,54,3,0,34,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,100,167,121,54,3,0,37,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,102,169,121,54,3,0,38,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,106,173,121,54,3,0,42,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,112,179,121,54,3,0,47,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96 100 106,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,114,181,121,54,3,0,48,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96 100 106 112,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,120,187,121,54,3,0,53,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96 100 106 112 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
67,124,191,121,54,3,0,57,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96 100 106 112 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
67,126,193,121,54,3,0,58,68,1,6,69,2,4,69,2,4,121,54,3,4 6 12 16 22 30 34 36 40 42 46 60 64 70 72 82 84 90 96 100 106 112 114 124,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,2,73,72,1,12,0,0,72,1,12,74,3,4,72,1,12,74,3,4,,SURVIVES,,SURVIVES,,SURVIVES,,SURVIVES,
71,6,77,74,3,4,0,2,72,1,12,74,3,4,72,1,12,74,3,4,2,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,8,79,74,3,4,0,4,72,1,12,74,3,4,72,1,12,74,3,4,2,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,12,83,74,3,4,0,7,72,1,12,74,3,4,72,1,12,74,3,4,2 8,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,18,89,74,3,4,0,12,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,20,91,74,3,4,0,13,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,26,97,74,3,4,0,19,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,30,101,74,3,4,0,22,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,32,103,74,3,4,0,23,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,36,107,74,3,4,0,26,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,38,109,74,3,4,0,27,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,42,113,74,3,4,0,30,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,48,119,74,3,4,0,35,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,50,121,74,3,4,0,37,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,56,127,121,50,3,0,5,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,60,131,121,50,3,0,8,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,62,133,121,50,3,0,9,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,66,137,121,50,3,0,13,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,68,139,121,50,3,0,14,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,72,143,121,50,3,0,17,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,78,149,121,50,3,0,23,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,80,151,121,50,3,0,24,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,86,157,121,50,3,0,29,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,90,161,121,50,3,0,32,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,92,163,121,50,3,0,34,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,96,167,121,50,3,0,37,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,98,169,121,50,3,0,38,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,102,173,121,50,3,0,42,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,108,179,121,50,3,0,47,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,110,181,121,50,3,0,48,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96 102 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,116,187,121,50,3,0,53,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96 102 108 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
71,120,191,121,50,3,0,57,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96 102 108 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,122,193,121,50,3,0,58,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96 102 108 110 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
71,126,197,121,50,3,0,61,72,1,12,74,3,4,72,1,12,74,3,4,2 8 12 18 26 30 32 36 38 42 56 60 66 68 78 80 86 92 96 102 108 110 120 122,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
