scale,vector_mode,candidate_domain,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,selected_csr,min_tie_count,candidate_count,vector_length_used,failure_mode
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998533,999999999998537,999999999998563,999999999998563,0,1,8,9,4,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998533,999999999998537,999999999998563,999999999998538,-25,0,9,128,4,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998533,999999999998537,999999999998563,999999999998563,0,1,8,9,4,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998437,999999999998459,999999999998533,999999999998513,-20,8,1,106,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998437,999999999998459,999999999998533,999999999998533,0,11,1,5,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998437,999999999998459,999999999998533,999999999998513,-20,8,1,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998437,999999999998459,999999999998533,999999999998533,0,11,1,7,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998437,999999999998459,999999999998533,999999999998460,-73,0,4,106,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998437,999999999998459,999999999998533,999999999998497,-36,1,3,5,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998437,999999999998459,999999999998533,999999999998460,-73,0,4,128,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998437,999999999998459,999999999998533,999999999998497,-36,1,3,7,22,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998411,999999999998423,999999999998437,999999999998513,76,6,1,116,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998411,999999999998423,999999999998437,999999999998437,0,9,2,6,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998411,999999999998423,999999999998437,999999999998513,76,6,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998411,999999999998423,999999999998437,999999999998437,0,9,2,6,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998411,999999999998423,999999999998437,999999999998424,-13,0,6,116,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998411,999999999998423,999999999998437,999999999998437,0,1,4,6,12,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998411,999999999998423,999999999998437,999999999998424,-13,0,6,128,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998411,999999999998423,999999999998437,999999999998437,0,1,4,6,12,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998353,999999999998369,999999999998383,999999999998399,16,9,1,112,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998353,999999999998369,999999999998383,999999999998411,28,12,3,5,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998353,999999999998369,999999999998383,999999999998399,16,9,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998353,999999999998369,999999999998383,999999999998411,28,12,3,6,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998353,999999999998369,999999999998383,999999999998370,-13,0,3,112,16,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998353,999999999998369,999999999998383,999999999998411,28,1,2,5,16,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998353,999999999998369,999999999998383,999999999998370,-13,0,3,128,16,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998353,999999999998369,999999999998383,999999999998411,28,1,3,6,16,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998267,999999999998269,999999999998353,999999999998395,42,8,1,126,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998267,999999999998269,999999999998353,999999999998273,-80,13,4,6,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998267,999999999998269,999999999998353,999999999998395,42,8,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998267,999999999998269,999999999998353,999999999998273,-80,13,4,6,128,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998267,999999999998269,999999999998353,999999999998270,-83,0,7,126,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998267,999999999998269,999999999998353,999999999998273,-80,1,6,6,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998267,999999999998269,999999999998353,999999999998270,-83,0,7,128,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998267,999999999998269,999999999998353,999999999998273,-80,1,6,6,2,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998231,999999999998243,999999999998267,999999999998333,66,9,2,116,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998231,999999999998243,999999999998267,999999999998267,0,12,2,6,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998231,999999999998243,999999999998267,999999999998369,102,8,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998231,999999999998243,999999999998267,999999999998369,102,8,1,7,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998231,999999999998243,999999999998267,999999999998244,-23,0,4,116,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998231,999999999998243,999999999998267,999999999998267,0,1,3,6,12,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998231,999999999998243,999999999998267,999999999998244,-23,0,5,128,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998231,999999999998243,999999999998267,999999999998267,0,1,4,7,12,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998161,999999999998177,999999999998231,999999999998231,0,9,1,112,128,correct
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998161,999999999998177,999999999998231,999999999998231,0,9,1,5,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998161,999999999998177,999999999998231,999999999998231,0,9,3,128,128,correct
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998161,999999999998177,999999999998231,999999999998231,0,9,1,6,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998161,999999999998177,999999999998231,999999999998178,-53,0,3,112,16,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998161,999999999998177,999999999998231,999999999998231,0,1,2,5,16,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998161,999999999998177,999999999998231,999999999998178,-53,0,4,128,16,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998161,999999999998177,999999999998231,999999999998231,0,1,3,6,16,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998141,999999999998143,999999999998161,999999999998237,76,8,1,126,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998141,999999999998143,999999999998161,999999999998231,70,10,2,7,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998141,999999999998143,999999999998161,999999999998237,76,8,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998141,999999999998143,999999999998161,999999999998231,70,10,2,7,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998141,999999999998143,999999999998161,999999999998144,-17,0,7,126,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998141,999999999998143,999999999998161,999999999998147,-14,1,6,7,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998141,999999999998143,999999999998161,999999999998144,-17,0,8,128,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998141,999999999998143,999999999998161,999999999998147,-14,1,6,7,2,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998053,999999999998089,999999999998141,999999999998125,-16,9,2,92,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998053,999999999998089,999999999998141,999999999998143,2,13,1,7,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998053,999999999998089,999999999998141,999999999998125,-16,9,2,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998053,999999999998089,999999999998141,999999999998143,2,13,1,7,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998053,999999999998089,999999999998141,999999999998090,-51,0,1,92,36,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998053,999999999998089,999999999998141,999999999998107,-34,2,2,7,36,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998053,999999999998089,999999999998141,999999999998090,-51,0,1,128,36,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998053,999999999998089,999999999998141,999999999998107,-34,2,2,7,36,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998039,999999999998047,999999999998053,999999999998133,80,9,1,120,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998039,999999999998047,999999999998053,999999999998089,36,11,1,8,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998039,999999999998047,999999999998053,999999999998133,80,9,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998039,999999999998047,999999999998053,999999999998089,36,11,1,8,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998039,999999999998047,999999999998053,999999999998048,-5,0,5,120,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998039,999999999998047,999999999998053,999999999998089,36,1,4,8,8,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998039,999999999998047,999999999998053,999999999998048,-5,0,5,128,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998039,999999999998047,999999999998053,999999999998089,36,1,4,8,8,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999998003,999999999998011,999999999998039,999999999998053,14,10,3,120,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999998003,999999999998011,999999999998039,999999999998053,14,10,1,5,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999998003,999999999998011,999999999998039,999999999998053,14,10,4,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999998003,999999999998011,999999999998039,999999999998053,14,10,1,6,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999998003,999999999998011,999999999998039,999999999998012,-27,0,5,120,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999998003,999999999998011,999999999998039,999999999998039,0,1,3,5,8,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999998003,999999999998011,999999999998039,999999999998012,-27,0,6,128,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999998003,999999999998011,999999999998039,999999999998039,0,1,4,6,8,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999997969,999999999997981,999999999997993,999999999998023,30,6,1,116,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999997969,999999999997981,999999999997993,999999999997993,0,7,1,7,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999997969,999999999997981,999999999997993,999999999998023,30,6,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999997969,999999999997981,999999999997993,999999999997993,0,7,1,8,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999997969,999999999997981,999999999997993,999999999997982,-11,0,4,116,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999997969,999999999997981,999999999997993,999999999998039,46,1,2,7,12,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999997969,999999999997981,999999999997993,999999999997982,-11,0,5,128,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999997969,999999999997981,999999999997993,999999999998039,46,1,3,8,12,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999997841,999999999997919,999999999997967,999999999997945,-22,4,2,50,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999997841,999999999997919,999999999997967,999999999997961,-6,6,2,3,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999997841,999999999997919,999999999997967,999999999997945,-22,4,2,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999997841,999999999997919,999999999997967,999999999997961,-6,6,2,9,128,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999997841,999999999997919,999999999997967,999999999997920,-47,0,1,50,78,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999997841,999999999997919,999999999997967,999999999997961,-6,2,1,3,78,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999997841,999999999997919,999999999997967,999999999997920,-47,0,1,128,78,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999997841,999999999997919,999999999997967,999999999997961,-6,2,1,9,78,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999997771,999999999997781,999999999997811,999999999997865,54,9,1,118,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999997771,999999999997781,999999999997811,999999999997811,0,10,1,4,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999997771,999999999997781,999999999997811,999999999997865,54,9,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999997771,999999999997781,999999999997811,999999999997811,0,10,1,4,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999997771,999999999997781,999999999997811,999999999997782,-29,0,3,118,10,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999997771,999999999997781,999999999997811,999999999997811,0,1,2,4,10,correct
