scale,rule_id,anchor_p,seed_q0,true_q_for_audit_only,upper_bound,seed_least_factor_for_audit_only,seed_to_true_delta,least_factor_equals_seed_to_true_delta,selected_q,selected_delta_from_true,failure_mode,positions_checked,materialized_witness_count,did_evaluate,failure_reason,pure_pgs_eligible_input
1000000000000,audit_q0_plus_least_factor,999999995131,999999995143,999999995147,999999995259,48649,4,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999995131,999999995143,999999995147,999999995259,48649,4,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999995131,999999995143,999999995147,999999995259,48649,4,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994909,999999994919,999999994937,999999995037,45827,18,False,999999994937,0,correct,18,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994909,999999994919,999999994937,999999995037,45827,18,False,999999994937,0,correct,18,0,True,,True
1000000000000,visible_integer_residue_advance,999999994909,999999994919,999999994937,999999995037,45827,18,False,999999994937,0,correct,18,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994909,999999994919,999999994937,999999995037,45827,18,False,999999994937,0,correct,18,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994909,999999994919,999999994937,999999995037,45827,18,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994909,999999994919,999999994937,999999995037,45827,18,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994909,999999994919,999999994937,999999995037,45827,18,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994909,999999994919,999999994937,999999995037,45827,18,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994909,999999994919,999999994937,999999995037,45827,18,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994897,999999994907,999999994909,999999995025,66791,2,False,999999994909,0,correct,2,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994897,999999994907,999999994909,999999995025,66791,2,False,999999994909,0,correct,2,0,True,,True
1000000000000,visible_integer_residue_advance,999999994897,999999994907,999999994909,999999995025,66791,2,False,999999994909,0,correct,2,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994897,999999994907,999999994909,999999995025,66791,2,False,999999994909,0,correct,2,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994897,999999994907,999999994909,999999995025,66791,2,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994897,999999994907,999999994909,999999995025,66791,2,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994897,999999994907,999999994909,999999995025,66791,2,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994897,999999994907,999999994909,999999995025,66791,2,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994897,999999994907,999999994909,999999995025,66791,2,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994823,999999994871,999999994897,999999994951,102461,26,False,999999994897,0,correct,26,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994823,999999994871,999999994897,999999994951,102461,26,False,999999994897,0,correct,26,0,True,,True
1000000000000,visible_integer_residue_advance,999999994823,999999994871,999999994897,999999994951,102461,26,False,999999994897,0,correct,26,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994823,999999994871,999999994897,999999994951,102461,26,False,999999994897,0,correct,26,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994823,999999994871,999999994897,999999994951,102461,26,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994823,999999994871,999999994897,999999994951,102461,26,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994823,999999994871,999999994897,999999994951,102461,26,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994823,999999994871,999999994897,999999994951,102461,26,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994823,999999994871,999999994897,999999994951,102461,26,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994781,999999994783,999999994793,999999994909,64901,10,False,999999994793,0,correct,10,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994781,999999994783,999999994793,999999994909,64901,10,False,999999994793,0,correct,10,0,True,,True
1000000000000,visible_integer_residue_advance,999999994781,999999994783,999999994793,999999994909,64901,10,False,999999994793,0,correct,10,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994781,999999994783,999999994793,999999994909,64901,10,False,999999994793,0,correct,10,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994781,999999994783,999999994793,999999994909,64901,10,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994781,999999994783,999999994793,999999994909,64901,10,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994781,999999994783,999999994793,999999994909,64901,10,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994781,999999994783,999999994793,999999994909,64901,10,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994781,999999994783,999999994793,999999994909,64901,10,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994769,999999994771,999999994781,999999994897,205991,10,False,999999994781,0,correct,10,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994769,999999994771,999999994781,999999994897,205991,10,False,999999994781,0,correct,10,0,True,,True
1000000000000,visible_integer_residue_advance,999999994769,999999994771,999999994781,999999994897,205991,10,False,999999994781,0,correct,10,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994769,999999994771,999999994781,999999994897,205991,10,False,999999994781,0,correct,10,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994769,999999994771,999999994781,999999994897,205991,10,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994769,999999994771,999999994781,999999994897,205991,10,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994769,999999994771,999999994781,999999994897,205991,10,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994769,999999994771,999999994781,999999994897,205991,10,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994769,999999994771,999999994781,999999994897,205991,10,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994729,999999994753,999999994769,999999994857,28607,16,False,999999994769,0,correct,16,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994729,999999994753,999999994769,999999994857,28607,16,False,999999994769,0,correct,16,0,True,,True
1000000000000,visible_integer_residue_advance,999999994729,999999994753,999999994769,999999994857,28607,16,False,999999994769,0,correct,16,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994729,999999994753,999999994769,999999994857,28607,16,False,999999994769,0,correct,16,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994729,999999994753,999999994769,999999994857,28607,16,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994729,999999994753,999999994769,999999994857,28607,16,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994729,999999994753,999999994769,999999994857,28607,16,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994729,999999994753,999999994769,999999994857,28607,16,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994729,999999994753,999999994769,999999994857,28607,16,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994687,999999994723,999999994729,999999994815,29867,6,False,999999994729,0,correct,6,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994687,999999994723,999999994729,999999994815,29867,6,False,999999994729,0,correct,6,0,True,,True
1000000000000,visible_integer_residue_advance,999999994687,999999994723,999999994729,999999994815,29867,6,False,999999994729,0,correct,6,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994687,999999994723,999999994729,999999994815,29867,6,False,999999994729,0,correct,6,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994687,999999994723,999999994729,999999994815,29867,6,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994687,999999994723,999999994729,999999994815,29867,6,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994687,999999994723,999999994729,999999994815,29867,6,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994687,999999994723,999999994729,999999994815,29867,6,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994687,999999994723,999999994729,999999994815,29867,6,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994639,999999994661,999999994687,999999994767,35129,26,False,999999994687,0,correct,26,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994639,999999994661,999999994687,999999994767,35129,26,False,999999994687,0,correct,26,0,True,,True
1000000000000,visible_integer_residue_advance,999999994639,999999994661,999999994687,999999994767,35129,26,False,999999994687,0,correct,26,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999994639,999999994661,999999994687,999999994767,35129,26,False,999999994687,0,correct,26,0,True,,True
1000000000000,materialized_witness_residue_advance,999999994639,999999994661,999999994687,999999994767,35129,26,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999994639,999999994661,999999994687,999999994767,35129,26,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999994639,999999994661,999999994687,999999994767,35129,26,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999994639,999999994661,999999994687,999999994767,35129,26,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999994639,999999994661,999999994687,999999994767,35129,26,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999994583,999999994601,999999994603,999999994711,282307,2,False,999999994603,0,correct,2,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999994583,999999994601,999999994603,999999994711,282307,2,False,999999994603,0,correct,2,0,True,,True
